file,GroupID,root,grating,srcid,ra,dec,z_manual,observable_ArIII_3005,sn_ArIII_3005,observable_ArIV_2689,sn_ArIV_2689,observable_ArIV_2854,sn_ArIV_2854,observable_ArV_2691,sn_ArV_2691,observable_CIII_1906,sn_CIII_1906,observable_CIII_1908,sn_CIII_1908,observable_CIV_1549,sn_CIV_1549,observable_CIV_1551,sn_CIV_1551,observable_HeII_1640,sn_HeII_1640,observable_Lya_1215,sn_Lya_1215,observable_MgV_1325,sn_MgV_1325,observable_MgV_2783,sn_MgV_2783,observable_NIII_1750,sn_NIII_1750,observable_NII_3063,sn_NII_3063,observable_NIV_1483,sn_NIV_1483,observable_NIV_1487,sn_NIV_1487,observable_NeIII_1815,sn_NeIII_1815,observable_NeIV_1602,sn_NeIV_1602,observable_NeIV_2422,sn_NeIV_2422,observable_NeV_1575,sn_NeV_1575,observable_OIII_1660,sn_OIII_1660,observable_OIII_1665,sn_OIII_1665,observable_OIII_2321,sn_OIII_2321,observable_OII_2471,sn_OII_2471,observable_OI_2972,sn_OI_2972,observable_SiIII_1883,sn_SiIII_1883,observable_SiIII_1892,sn_SiIII_1892,observable_ArIV_4711,sn_ArIV_4711,observable_ArIV_4740,sn_ArIV_4740,observable_CII_4267,sn_CII_4267,observable_Hb_4861,sn_Hb_4861,observable_Hd_4103,sn_Hd_4103,observable_HeII_4687,sn_HeII_4687,observable_Hg_4342,sn_Hg_4342,observable_NII_5756,sn_NII_5756,observable_NI_3466,sn_NI_3466,observable_NI_5200,sn_NI_5200,observable_NeIII_3343,sn_NeIII_3343,observable_NeIII_3867,sn_NeIII_3867,observable_NeIII_3967,sn_NeIII_3967,observable_NeV_3426,sn_NeV_3426,observable_OIII_4363,sn_OIII_4363,observable_OIII_4959,sn_OIII_4959,observable_OIII_5007,sn_OIII_5007,observable_OII_3727,sn_OII_3727,observable_OII_3729,sn_OII_3729,observable_SIII_3722,sn_SIII_3722,observable_SII_4070,sn_SII_4070,observable_SII_4078,sn_SII_4078,observable_ArV_6134,sn_ArV_6134,observable_ArIII_7136,sn_ArIII_7136,observable_Ha_6565,sn_Ha_6565,observable_NII_6549,sn_NII_6549,observable_NII_6584,sn_NII_6584,observable_OII_7323,sn_OII_7323,observable_OII_7332,sn_OII_7332,observable_OI_6364,sn_OI_6364,observable_SIII_6314,sn_SIII_6314,observable_SIII_9531,sn_SIII_9531,observable_SII_6717,sn_SII_6717,observable_SII_6731,sn_SII_6731,PROG_ID
jades-gdn2-blue-v3_g140m-f100lp_1181_1926.spec.fits,266,jades-gdn2-blue-v3,G140M,1926,189.1407189,62.2772412,4.0412736,1.0,-1.2003399610756496,1.0,0.4441898699967005,1.0,-1.3019889809668177,1.0,0.7828743721571075,,,,,,,,,,,,,,,1.0,0.659260596153169,,,1.0,-2.8800860216556585,,,,,,,,,1.0,2.7863384989592266,,,,,,,1.0,0.6085031412210351,1.0,0.6119362629656143,1.0,0.0285476333721731,,,,,,,,,,,,,,,,,,,,,1.0,0.0960624535567376,,,1.0,1.9809078118485697,,,,,1.0,-1.040565024101717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1926
jades-gdn2-blue-v3_g140m-f100lp_1181_1931.spec.fits,268,jades-gdn2-blue-v3,G140M,1931,189.0696413,62.2810192,7.039389,,,,,,,,,,,,,1.0,0.9792480531430992,1.0,-0.120556463481582,,,,,1.0,-2.407402400901047,,,,,,,1.0,0.2947306399481879,1.0,-2.1145631932165427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1931
jades-gdn2-blue-v3_g140m-f100lp_1181_1948.spec.fits,270,jades-gdn2-blue-v3,G140M,1948,189.1773121,62.2910578,6.730123,,,,,,,,,,,,,1.0,-4.479554886137227,1.0,-2.337718030305562,,,,,1.0,2.1281477198050895,,,,,,,1.0,-0.9183817605842368,1.0,-0.1556956535226013,,,1.0,0.9757590757622244,,,1.0,0.4398403364695069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1948
jades-gdn2-v3_g140m-f070lp_1181_1967.spec.fits,276,jades-gdn2-v3,G140M,1967,189.1650306,62.3001933,6.56328,,,,,,,,,,,,,1.0,0.9327943916453156,1.0,2.324076493525257,1.0,1.101412232475578,,,1.0,-1.2469544376447266,,,,,,,1.0,2.878896376966416,1.0,1.564407421054427,,,1.0,-0.9676010430701576,,,1.0,1.1825976303661334,1.0,-0.1953676327460783,1.0,0.6003112283288861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1967
jades-gdn2-blue-v3_g140m-f100lp_1181_1968.spec.fits,277,jades-gdn2-blue-v3,G140M,1968,189.167375,62.3004852,4.3238378,1.0,-1.8871550409531583,1.0,-1.1494071383177926,1.0,-2.089034191547819,1.0,0.252612447067995,1.0,5.292557570606848,1.0,4.9037986096788275,,,,,,,,,,,1.0,2.0533836198878483,,,,,,,,,,,,,,,,,,,,,1.0,1.2569648402929257,,,1.0,1.036231315903962,1.0,-1.3457865517409786,1.0,1.1379116003016736,,,,,,,,,,,,,,,,,1.0,-2.551127081688911,,,1.0,0.0758050441285554,,,,,1.0,-0.6017283600156943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1968
jades-gdn2-blue-v3_g140m-f100lp_1181_1972.spec.fits,278,jades-gdn2-blue-v3,G140M,1972,189.1883991,62.303049,6.7207246,,,,,,,,,,,,,1.0,-0.0624279780430321,1.0,0.2998128650173795,,,,,1.0,3.1218819091907566,,,,,,,1.0,0.898341847458187,1.0,-1.194874782720739,,,1.0,-2.649217515467607,,,1.0,-2.4624534880881925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-1972
jades-gdn2-blue-v3_g140m-f100lp_1181_2000.spec.fits,282,jades-gdn2-blue-v3,G140M,2000,189.1759473,62.3115344,5.674257,,,1.0,-2.3134431088999827,,,1.0,-0.5866957469621492,,,,,1.0,-0.6154105501664617,1.0,-0.6802568462381227,1.0,1.9727686882515667,,,,,1.0,0.1729608602937557,1.0,2.137594689767372,,,1.0,1.5738371006632292,1.0,3.2128256067069296,1.0,-0.1694085372692608,1.0,0.4947331847956819,,,1.0,-0.0175266481352801,1.0,0.9668209848281228,1.0,-0.9672407457861906,,,,,,,1.0,-2.75328916673895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-2000
ceers-v3_g140m-f100lp_1345_20.spec.fits,339,ceers-v3,G140M,20,214.830685,52.887771,7.763582,,,,,,,,,,,,,,,,,,,1.0,-0.6212434565948879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEERS-EGS-20
jades-gdn2-blue-v3_g140m-f100lp_1181_22837.spec.fits,366,jades-gdn2-blue-v3,G140M,22837,189.0232344,62.24562959999999,4.1597686,1.0,-1.756441329307196,1.0,1.8044008085866556,1.0,-0.3528677264503256,1.0,1.6645734312511826,,,,,,,,,,,,,,,1.0,-1.6773674711365274,,,1.0,-0.7693452063806271,,,,,,,,,1.0,-0.2075650953972561,,,,,,,1.0,-3.6482745600901816,,,1.0,-0.6573429689016346,,,,,,,,,,,,,,,,,,,,,1.0,1.2351826599213092,,,1.0,0.1157463027728554,,,,,1.0,-1.0498741491319332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-22837
jades-gdn2-v3_g140m-f070lp_1181_2316.spec.fits,382,jades-gdn2-v3,G140M,2316,189.1625334,62.2582454,6.9946704,,,,,,,,,,,,,1.0,-0.3647121776797157,1.0,-0.6071759093263037,,,,,1.0,-1.1247718936811344,,,,,,,1.0,1.7419783417935006,1.0,0.6088762461552211,,,,,,,1.0,0.1961668159242561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-2316
jades-gdn2-blue-v3_g140m-f100lp_1181_2389.spec.fits,408,jades-gdn2-blue-v3,G140M,2389,189.1983403,62.2970149,7.08526,,,,,,,,,,,,,1.0,-0.4320101715421619,1.0,-0.2067033548198064,,,1.0,2.3002459370192367,1.0,-9.19387519840298,,,,,,,1.0,1.065302096509578,1.0,-0.7094481987580536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-2389
jades-gdn2-blue-v3_g140m-f100lp_1181_27003.spec.fits,547,jades-gdn2-blue-v3,G140M,27003,189.0145954,62.2682048,5.5944247,,,1.0,-0.31924352828251,,,1.0,-0.4522168117959411,1.0,1.1160295989054927,1.0,2.1928013189113695,,,,,1.0,1.8022066909145913,,,,,1.0,1.7666910965416285,1.0,-0.1287315828199677,,,,,,,1.0,1.2759978756063797,1.0,2.0344115421590496,,,,,1.0,1.9373385322247985,1.0,1.755335726074978,,,,,,,1.0,-1.4997895759488065,1.0,2.7713998423802386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-27003
jades-gdn2-v3_g140m-f070lp_1181_2966.spec.fits,675,jades-gdn2-v3,G140M,2966,189.2011422,62.2860519,4.8542094,,,,,,,,,1.0,2.557064042006127,1.0,1.532829416243832,1.0,1.3740421068854107,1.0,0.7317099279380508,1.0,-1.088038031700083,,,,,,,1.0,0.0190150805608462,,,1.0,-3.899158055407171,1.0,-3.163216538147228,1.0,0.955157898831487,1.0,0.9580999437644032,,,1.0,-0.0354989735841685,1.0,-0.8498857563449078,1.0,2.825702619499257,,,,,,,1.0,0.2168864698084465,1.0,-1.0561305509433137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-2966
jades-gdn2-blue-v3_g140m-f100lp_1181_3008.spec.fits,696,jades-gdn2-blue-v3,G140M,3008,189.1205157,62.3031675,4.53768,1.0,-0.6388863453502128,1.0,-1.2508501074569969,1.0,-1.4181549717766375,1.0,-0.7595543580581681,1.0,5.1763768077038055,1.0,6.314687124703001,,,,,,,,,,,1.0,2.398644133215533,,,1.0,-0.1909459020636295,,,,,1.0,0.0425168749613942,,,,,,,,,,,,,,,1.0,0.043565802223832,1.0,-0.316739094944644,1.0,-2.317987432399774,,,,,,,,,,,,,,,,,,,,,1.0,0.165100072501339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-3008
jades-gdn2-v3_g140m-f070lp_1181_32556.spec.fits,785,jades-gdn2-v3,G140M,32556,189.1087441,62.3020251,4.5381346,,,,,,,,,1.0,0.6565521908194045,1.0,0.9366597159502056,,,,,1.0,-0.1693876036347612,,,,,,,1.0,-0.9958074219794056,,,,,,,1.0,-1.7627077821410633,1.0,-3.3161611679290406,,,1.0,-0.0778705718996819,1.0,0.6258860126446278,1.0,0.1758555814557649,,,,,,,1.0,1.783995258909547,1.0,-1.3876330729098376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-32556
jades-gdn2-blue-v3_g140m-f100lp_1181_3509.spec.fits,957,jades-gdn2-blue-v3,G140M,3509,189.0666859,62.2515362,4.169669,1.0,3.815168196208217,1.0,2.254064285009259,1.0,-0.0706402178428201,1.0,2.3366261960687225,1.0,2.298094011667935,1.0,2.2080346992611313,,,,,,,,,,,1.0,0.7961128229559024,,,1.0,-1.7982480373099303,,,,,,,,,1.0,0.9614492977037412,,,,,,,1.0,-0.5476265758575791,,,1.0,2.0067961157276906,,,,,,,,,,,,,,,,,,,,,1.0,-0.26057501947003,,,1.0,-1.5057421303842804,,,,,1.0,-2.0717720215071806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-3509
jades-gdn2-blue-v3_g140m-f100lp_1181_3653.spec.fits,973,jades-gdn2-blue-v3,G140M,3653,189.0928624,62.2826958,4.0723877,1.0,0.8931286525335062,1.0,0.4000719322404114,1.0,-1.9258644134045688,1.0,0.6428879209208272,,,,,,,,,,,,,,,1.0,-0.3510406678735327,,,1.0,2.21536350691152,,,,,,,,,1.0,1.2359278885379674,,,,,,,1.0,-3.462700575325002,1.0,0.5201639870272491,1.0,1.8801078262355655,,,,,,,,,,,,,,,,,,,,,1.0,-1.9326063648740583,,,1.0,1.207481282656429,,,,,1.0,1.9553814336859323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-3653
jades-gdn2-blue-v3_g140m-f100lp_1181_38420.spec.fits,980,jades-gdn2-blue-v3,G140M,38420,189.17514,62.2822634,6.731631,,,,,,,,,,,,,1.0,1.8852600267054649,1.0,2.5605254714958705,,,,,1.0,-0.0877789647983035,,,,,,,1.0,4.08107595142149,1.0,5.0101046552297435,,,1.0,4.98505221707967,,,1.0,-0.7686674645666601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38420
jades-gdn2-v3_g140m-f070lp_1181_38423.spec.fits,981,jades-gdn2-v3,G140M,38423,189.1768601,62.26454270000001,6.7119503,,,,,,,,,,,,,1.0,4.251714313430544,1.0,2.5240501135506896,,,,,1.0,-0.6617770337683444,,,,,,,1.0,1.037774911860586,1.0,2.3383034626075867,,,1.0,0.2807852917767021,,,1.0,-1.6500651739526089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38423
jades-gdn2-blue-v3_g140m-f100lp_1181_38428.spec.fits,982,jades-gdn2-blue-v3,G140M,38428,189.1792747,62.2758955,6.7086363,,,,,,,,,,,,,1.0,0.2727420654462638,1.0,0.8415678899668156,,,,,1.0,1.2121300987397616,,,,,,,1.0,1.072964116780287,1.0,-0.4877948990176013,,,1.0,-0.6625474929153892,,,1.0,0.2067367904585833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38428
jades-gdn2-blue-v3_g140m-f100lp_1181_38432.spec.fits,983,jades-gdn2-blue-v3,G140M,38432,189.18617,62.2708636,6.717037,,,,,,,,,,,,,1.0,0.1893855301825771,1.0,-1.097386605280129,,,,,1.0,0.9347549237715942,,,,,,,1.0,-2.3868830752975407,1.0,1.1728056713239992,,,1.0,-0.6569678234670094,,,1.0,-1.0798971188728026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38432
jades-gdn2-blue-v3_g140m-f100lp_1181_38493.spec.fits,984,jades-gdn2-blue-v3,G140M,38493,189.0275316,62.2537411,5.0156174,1.0,2.820591277441516,1.0,-0.6409191040057092,1.0,0.2702144236869662,1.0,-2.7582473573365944,1.0,4.348522116677191,1.0,3.3350046220703837,,,,,1.0,0.9637489085696772,,,,,1.0,-1.0755365231972254,1.0,-0.6647781359630526,1.0,-0.0300621607645624,,,,,1.0,0.3330862699993342,,,,,,,1.0,-1.4777148132965314,1.0,-0.1289130878866482,,,,,1.0,4.5671694559671545,1.0,1.2603178112091271,1.0,0.0584425657525979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38493
jades-gdn2-v3_g140m-f070lp_1181_38509.spec.fits,986,jades-gdn2-v3,G140M,38509,189.0914506,62.2281035,6.6801443,,,,,,,,,,,,,1.0,-0.0722046545204001,1.0,0.2624280421721059,1.0,4.580614366907198,,,1.0,-1.8430768031262212,,,,,,,1.0,0.4517087080161168,1.0,-2.2050504381600433,,,1.0,2.0695683042452995,,,1.0,-0.1409781397896043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38509
jades-gdn2-blue-v3_g140m-f100lp_1181_38648.spec.fits,987,jades-gdn2-blue-v3,G140M,38648,189.1456824,62.2642588,5.294812,,,,,1.0,-0.7754371306549784,,,1.0,2.0528391636789256,1.0,3.6941937707035586,,,,,1.0,0.3986838067944241,,,,,,,1.0,-3.2492816958786284,,,,,,,1.0,0.5710651380648707,1.0,0.2944179040037973,,,1.0,-0.4858522960041651,1.0,0.1622145053156109,1.0,1.8790176521411412,,,,,,,1.0,-1.360467522718183,1.0,2.3360343128733336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38648
aurora-gdn02-v3_g140m-f100lp_1914_515825.spec.fits,990,aurora-gdn02-v3,G140M,515825,189.12111659822045,62.27781093638303,7.4579654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.1590716438538813,1.0,-1.0999515009395142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AURORA-GN-515825
jades-gdn2-blue-v3_g140m-f100lp_1181_38762.spec.fits,991,jades-gdn2-blue-v3,G140M,38762,189.0781081,62.2628594,4.021533,1.0,-0.8377738933094336,1.0,1.841422682930152,1.0,-2.5930640351960883,1.0,1.8505717587081032,,,,,,,,,,,,,,,1.0,1.2908558076713346,,,1.0,0.1607259798765641,,,,,,,,,1.0,0.7436237993668978,,,,,,,1.0,-1.3729543748999644,1.0,0.6765896756732378,1.0,-0.6522635134962168,,,,,,,,,,,,,,,,,,,,,1.0,-2.194158039696215,,,,,,,,,1.0,-0.5071283395422821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38762
jades-gdn2-v3_g140m-f070lp_1181_38849.spec.fits,993,jades-gdn2-v3,G140M,38849,189.155066,62.2590007,4.3973556,,,,,,,,,1.0,2.000900828688479,1.0,2.235725849001666,,,,,1.0,-3.278017553748776,,,,,,,1.0,-1.2420875382726415,,,,,,,1.0,-1.4877799218587373,1.0,0.2060309369863697,,,,,1.0,2.359280558154968,1.0,0.2263653164861265,1.0,0.4137192496956742,,,,,1.0,-1.2203216301229654,1.0,1.4598750373775218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-38849
jades-gdn2-blue-v3_g140m-f100lp_1181_3990.spec.fits,1002,jades-gdn2-blue-v3,G140M,3990,189.0169954,62.2415817,9.3422985,,,,,,,,,,,,,,,,,,,1.0,-0.200414318458271,1.0,1.4409897901024014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-3990
jades-gdn2-blue-v3_g140m-f100lp_1181_3991.spec.fits,1003,jades-gdn2-blue-v3,G140M,3991,189.1060542,62.2420489,10.614395,,,,,,,,,,,,,,,,,,,1.0,8.946598264173916,1.0,-1.7866093070584976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-3991
jades-gdn2-v3_g140m-f070lp_1181_40244.spec.fits,1055,jades-gdn2-v3,G140M,40244,189.172922,62.2965343,5.4671884,,,,,,,,,1.0,0.990296443824617,1.0,0.2793889635412005,1.0,0.8004246229286909,1.0,1.7968763416933269,1.0,-1.8723746128767675,,,,,,,1.0,0.3613493941703981,,,1.0,0.0789320588956485,1.0,0.5049036228244294,1.0,0.2898970960855775,1.0,-0.3294469945964338,,,1.0,-0.9423912277170612,1.0,-0.7775356907384151,1.0,-0.216696111661473,,,,,,,1.0,-0.1034797326279497,1.0,1.8503745926795736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-40244
jades-gdn2-v3_g140m-f070lp_1181_4065.spec.fits,1062,jades-gdn2-v3,G140M,4065,189.128906,62.2784071,4.060637,,,,,,,,,1.0,2.0401798745565496,1.0,4.209158891258796,,,,,,,,,,,,,1.0,1.0189015712967622,,,1.0,0.8968422713880144,1.0,1.1200328406195903,1.0,-0.3908496852421782,,,1.0,-0.3624903266290367,,,,,,,1.0,0.4338335068249122,1.0,-0.9557550149466948,,,1.0,-0.482760752830839,1.0,-1.9232907546074531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-4065
jades-gdn2-v3_g140m-f070lp_1181_4108.spec.fits,1065,jades-gdn2-v3,G140M,4108,189.1877787,62.302114,6.740336,,,,,,,,,,,,,1.0,1.1091859068480865,1.0,0.4415171199635017,,,,,1.0,-3.356366186515045,,,,,,,1.0,-0.6360117200158392,1.0,0.0324451763952727,,,1.0,0.5222874314576141,,,1.0,0.1875181240312201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-4108
jades-gdn2-v3_g140m-f070lp_1181_45942.spec.fits,1072,jades-gdn2-v3,G140M,45942,189.016842,62.24877479999999,4.1529794,,,,,,,,,1.0,1.7677167561304488,1.0,0.754543730467273,,,,,,,,,,,,,,,,,1.0,-0.2357074366533749,,,,,,,1.0,-1.3166464540717522,,,,,,,1.0,-1.297037170882454,,,,,1.0,-0.0600458091970541,1.0,1.316431011910435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-45942
jades-gdn2-v3_g140m-f070lp_1181_46903.spec.fits,1077,jades-gdn2-v3,G140M,46903,189.0696081,62.2780773,5.121016,,,,,,,,,1.0,-0.0577287835703605,1.0,-0.5908359333536146,1.0,1.0712736052529834,1.0,0.091553601789729,1.0,1.497417367803171,,,,,,,1.0,0.4158634107266814,,,,,,,1.0,1.2945918969986605,1.0,-2.065011230752316,,,1.0,1.08318901067612,1.0,2.0040476188527907,1.0,1.6255827909117542,,,,,,,1.0,0.4905111276950342,1.0,-0.4543790634291139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-46903
jades-gdn2-blue-v3_g140m-f100lp_1181_48228.spec.fits,1085,jades-gdn2-blue-v3,G140M,48228,189.1548052,62.2467584,4.3373294,1.0,3.839926875713932,1.0,1.964300469640026,1.0,0.9946567267700376,1.0,-0.3926588786256115,1.0,2.2113719901885216,1.0,1.5065021178066476,,,,,,,,,,,1.0,1.6799946606179257,,,1.0,1.5552412023351434,,,,,,,,,,,,,,,,,1.0,-1.6657233520229535,,,1.0,1.053149652843631,1.0,1.4607674807695756,1.0,1.0116981021468745,,,,,,,,,,,,,,,,,1.0,1.7102865838745658,,,1.0,1.4700992284724983,,,,,1.0,1.2886927440304812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-48228
jades-gdn2-blue-v3_g140m-f100lp_1181_604.spec.fits,1090,jades-gdn2-blue-v3,G140M,604,189.1172021,62.2214337,4.149201,1.0,0.6452853470647533,1.0,0.6354058022043166,1.0,-2.239701489667474,1.0,0.0822825630005845,1.0,2.3008361357042517,1.0,2.8385761515469663,,,,,,,,,,,1.0,-1.713654515562756,,,1.0,2.5495286314613876,,,,,,,,,1.0,-1.4123473782625229,,,,,,,1.0,1.0071683652553345,,,1.0,0.1927428995250608,,,,,,,,,,,,,,,,,,,,,1.0,1.5746814439577537,,,1.0,-1.0274793969548837,,,,,1.0,1.3656198048390638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-604
jades-gdn2-blue-v3_g140m-f100lp_1181_607.spec.fits,1092,jades-gdn2-blue-v3,G140M,607,189.1169473,62.2220788,5.159588,1.0,4.20256395044208,1.0,-1.1018138715045978,1.0,-1.2174968447590866,1.0,-0.8092215977445759,1.0,3.854515744946595,1.0,4.427814749789606,,,,,1.0,3.0751635403331186,,,,,1.0,0.4936686706588947,1.0,-0.6647557643949698,,,,,,,1.0,-2.7141598556519595,1.0,-1.4770184869288254,,,,,1.0,-2.991672649724692,1.0,-2.193794656951328,,,,,1.0,1.482282647871481,1.0,-0.56412963517479,1.0,3.185095891081107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-607
jades-gdn2-blue-v3_g140m-f100lp_1181_643.spec.fits,1094,jades-gdn2-blue-v3,G140M,643,189.1103186,62.2254424,5.347664,,,1.0,-2.0498082510454783,1.0,-0.8011538627673253,1.0,-0.3148569413511206,1.0,5.0016695805438385,1.0,4.283440464367078,1.0,-0.2192513252175195,1.0,1.4513750128989549,1.0,2.096313227339032,,,,,1.0,-1.5623685658580535,1.0,3.2551907475087525,,,,,,,1.0,1.0215487599498567,1.0,2.438345788395784,,,1.0,-0.0831222988682969,1.0,2.269040174061456,1.0,2.61681369968155,,,,,,,1.0,1.5166620508256687,1.0,-0.4223560667283528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-643
jades-gdn2-v3_g140m-f070lp_1181_721.spec.fits,1155,jades-gdn2-v3,G140M,721,189.1153168,62.2340987,5.1786747,,,,,,,,,1.0,5.509821026027428,1.0,5.503688336731114,1.0,0.1626075406996849,1.0,-0.9470665632407222,1.0,2.671998115045098,,,,,,,1.0,0.7306103557443758,,,1.0,-0.7074633887040733,1.0,-0.5973331629939785,1.0,-1.6486303899345252,1.0,-0.8987767211796306,,,1.0,0.4607931570405547,1.0,1.1274228464200782,1.0,4.050007111296394,,,,,,,1.0,-2.7616532724833536,1.0,1.1967870475199602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-721
jades-gdn2-blue-v3_g140m-f100lp_1181_758.spec.fits,1157,jades-gdn2-blue-v3,G140M,758,189.1196046,62.2385498,5.282542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GN-758
